comment_id,comment,is_gibberish,has_link,translated_comment,detected_language,is_english,Level 1 ,Level 2 ,Level 3
video_7191,Ethereum is over priced he's just throwing out buzz terms most programmers should know,Unlikely,Does not contain link,,English,English,2,1,
video_115750,for what?!!!! there are hungry people out the she's wealthy she is hosting you for God's sake,Unlikely,Does not contain link,,English,English,2,1,
video_29576,The greatest scam in history is fiat currency and using it as the reserve currency.,Unlikely,Does not contain link,,English,English,2,1,
video_110656,"It's been two years now and Bitcoin is trading at $64,000",Unlikely,Does not contain link,,English,English,2,1,
video_76007,Liar you didnt get scammed you put 2 phones cases in a old Amazon box and tried to hide the logo. Go get a job and stop wasting your life on this BS,Unlikely,Does not contain link,,English,English,2,1,
video_202512,This guy is a bitcoin maxi and a hater......i bought xrp when this guy was shitting on it at 30p now im richer than him,Likely,Does not contain link,,English,English,2,1,
video_29500,"BTC is not driven by only speculation, its driven by the macro economic seasons and most importantly FKING Global Liquidity, this is the reason you retail traders and non-traders will stay broke and constantly complain about interest rates and inflation, because you all refuse to adapt.... ADAPT OR BE LEFT BEHIND!",Unlikely,Does not contain link,,English,English,2,1,
video_42587,"I would like anyone reading this comment to append the fact that this video focuses on the absolute worst parts of crypto. 

Most people who are in crypto for legitimate reasons would agree with everything in this video, myself included. However, these same people would also point you in the direction of great projects building and communities who want nothing to do with these Ponzi schemes and cash grabs. 

You must also realise that crypto is essentially in its beta form. Each dumpster fire, from the ICO mania to axie infinity's SLP token mechanism, were failed attempts that have since been improved upon. This is conveniently left out of the video. 

I know it's a big ask, but if you read this comment I encourage you to go out and try and find your own information, but don't frame your search on finding the worst parts of crypto. Actively look for the best parts, see what they have to say, then make up your mind juxtaposing this video with what you find. It's easy to be swayed by a well produced YouTube video.",Unlikely,Does not contain link,,English,English,2,1,
video_234060,"You are a bitcoin fool! But Hey, keep spreading your  b*******   So the price will stay down so I can buy some more xrp.",Likely,Does not contain link,,English,English,2,1,
video_210474,"Dont get xrp either blackrock just invested 9 billion into it, those corrupt bastards have a percentage in every company in america and control the media",Unlikely,Does not contain link,,English,English,2,1,
video_49354,"Knew Cryptos were scammy& when Matt Damon started to promote it. Dude should have stuck to Jason Bourne - Ive lost my respect for him (and the other celebs who promoted this shit misaligning their values - the good ones at least)

Great job with the doc - I rely on these kinds of vids far more than any main stream media/news.",Unlikely,Does not contain link,,English,English,2,1,
video_45011,"Buying an NFT for $69,000,000 from a friend in a tax haven simply means you can write off that amount as ""investment"", and then just sell it to an idiot or simply ""pretend"" it never existed.
The poor get scammed at every turn.",Unlikely,Does not contain link,,English,English,2,1,
video_203799,"this dude is a fraud. here's his analysis; ""Here you can see XRP went up...but then you can also see where XRP went down. XRP bad"".",Unlikely,Does not contain link,,English,English,2,1,
video_108856,This guy will be fooled. Seriously everyone who bashes xrp has it. Keep stacking.,Unlikely,Does not contain link,,English,English,2,1,
video_30054,yes Bitcoin was a reaction on the 2008 banking crisis. So in that atmosphere people were  easily and emotionally fooled.,Unlikely,Does not contain link,,English,English,2,1,
video_117673,"Dark web people be like - we aren't petty scammers =""",Unlikely,Does not contain link,,English,English,2,1,
video_38186,cool video bruv ngl but the fiat money system is the biggest scam of them all. not crypto. cheers,Unlikely,Does not contain link,,English,English,2,1,
video_93691,"Came across as a total fool during the debate, yep, now confirmed &. Total Fool !",Unlikely,Does not contain link,,English,English,2,1,
video_145507,Wow so much scammers are commenting with accounts made at the same time lol. So obvious. Dont fall for these comments of people having convos with themselves on separate accounts with a generic white male as a profile pic lmfao,Unlikely,Does not contain link,,English,English,2,1,
video_189239,Looks like you dont know the difference between Pepe & pepecoin&,Unlikely,Does not contain link,,English,English,2,1,
video_34063,Crypto was an experiment not a scam. The intent was to search for a more secure and less controlled exchange between people paying each other for goods and services. To get the middleman and the government out. It has been turned into a less noble endeavor by greedy jerks,Unlikely,Does not contain link,,English,English,2,1,
video_70752,"People definitely will not take your advice. They get hooked on that high and get dumped on. I like profit pulling, or else you end up broke. If you never pull profits and hold, you lose everything.",Unlikely,Does not contain link,,English,English,2,1,
video_210599,Maybe. Maybe maybe. I meant to buy $DOGE when $DOGE was at $0.12. But I talked myself out of it. I do hold other deep value coins tho. Lucky me.,Unlikely,Does not contain link,,English,English,2,1,
video_35761,like any other pyramid scheme...the only person who asks to buy nft or crypto is the person who already holds it and wants to sell exit at a higher price that he purchased it for...thats that...,Unlikely,Does not contain link,,English,English,2,1,
video_102763,Would gladly trade Biden for putin. At least putin cares about his country.,Unlikely,Does not contain link,,English,English,2,1,
video_49632,"Good video, alot of effort put into it. But there is another side of the story that you didnt cover at all. You really focused on scams and ponzis that exist, sensationalism journalism. There are use cases with crypto currencies and projects you did not cover because they are not entertaining for you to put on your YouTube channel. It requires a little more depth in research, you just covered the outer shell of it that is often looked at by other journalists.",Unlikely,Does not contain link,,English,English,2,1,
